continent,location,date,new_vaccinations,population,current_vax,f0_
Asia,Singapore,2021-02-13,16,5453600,269185,4.9359138917412348
Asia,Singapore,2021-02-14,4496,5453600,273681,5.0183548481736828
Asia,Singapore,2021-02-15,12136,5453600,285817,5.2408867537039754
Asia,Singapore,2021-02-16,16485,5453600,302302,5.5431641484523988
Asia,Singapore,2021-02-17,19020,5453600,321322,5.891924600264046
Asia,Singapore,2021-02-18,18722,5453600,340044,6.2352207716004111
Asia,Singapore,2021-02-19,20249,5453600,360293,6.6065167962446827
Asia,Singapore,2021-02-20,11511,5453600,371804,6.8175883819862113
Asia,Singapore,2021-02-21,8029,5453600,379833,6.9648122341205809
Asia,Singapore,2021-02-22,18069,5453600,397902,7.2961346633416451
Asia,Singapore,2021-02-23,20178,5453600,418080,7.6661287956579143
Asia,Singapore,2021-02-24,19536,5453600,437616,8.024350887487163
Asia,Singapore,2021-02-25,18761,5453600,456377,8.3683621827783483
Asia,Singapore,2021-02-26,21020,5453600,477397,8.7537956579140381
Asia,Singapore,2021-02-27,13981,5453600,491378,9.01015842746076
Asia,Singapore,2021-02-28,8797,5453600,500175,9.1714647205515636
Asia,Singapore,2021-03-01,13119,5453600,513294,9.41202141704562
Asia,Singapore,2021-03-02,13386,5453600,526680,9.65747396215344
Asia,Singapore,2021-03-03,13840,5453600,540520,9.9112512835558171
Asia,Singapore,2021-03-04,13932,5453600,554452,10.166715564031099
Asia,Singapore,2021-03-05,14460,5453600,568912,10.431861522663928
Asia,Singapore,2021-03-06,9406,5453600,578318,10.604334751356902
Asia,Singapore,2021-03-07,5234,5453600,583552,10.700308053395922
Asia,Singapore,2021-03-08,15073,5453600,598625,10.976694293677571
Asia,Singapore,2021-03-09,18758,5453600,617383,11.320650579433769
Asia,Singapore,2021-03-10,21756,5453600,639139,11.719579727152707
Asia,Singapore,2021-03-11,25687,5453600,664826,12.19058970221505
Asia,Singapore,2021-03-12,29855,5453600,694681,12.7380262578847
Asia,Singapore,2021-03-13,27424,5453600,722105,13.240886753703975
Asia,Singapore,2021-03-14,22152,5453600,744257,13.647077160041073
Asia,Singapore,2021-03-15,33798,5453600,778055,14.266814581194073
Asia,Singapore,2021-03-16,36396,5453600,814451,14.934190259645005
Asia,Singapore,2021-03-17,41073,5453600,855524,15.68732580313921
Asia,Singapore,2021-03-18,40922,5453600,896446,16.437692533372449
Asia,Singapore,2021-03-19,46189,5453600,942635,17.284637670529559
Asia,Singapore,2021-03-20,38500,5453600,981135,17.990593369517384
Asia,Singapore,2021-03-21,33058,5453600,1014193,18.596761772040487
Asia,Singapore,2021-03-22,40649,5453600,1054842,19.342122634589995
Asia,Singapore,2021-03-23,37730,5453600,1092572,20.033959219598064
Asia,Singapore,2021-03-24,34343,5453600,1126915,20.663690039606866
Asia,Singapore,2021-03-25,33127,5453600,1160042,21.27112366143465
Asia,Singapore,2021-03-26,37209,5453600,1197251,21.9534069238668
Asia,Singapore,2021-03-27,31701,5453600,1228952,22.534692680064545
Asia,Singapore,2021-03-28,21477,5453600,1250429,22.92850594102978
Asia,Singapore,2021-03-29,48039,5453600,1298468,23.809373624761626
Asia,Singapore,2021-03-30,43403,5453600,1341871,24.60523324042834
Asia,Singapore,2021-03-31,41642,5453600,1383513,25.368802259058238
Asia,Singapore,2021-04-01,42074,5453600,1425587,26.140292650726128
Asia,Singapore,2021-04-02,34858,5453600,1460445,26.779466774240866
Asia,Singapore,2021-04-03,41569,5453600,1502014,27.541697227519435
Asia,Singapore,2021-04-04,33287,5453600,1535301,28.152064691213141
Asia,Singapore,2021-04-05,53751,5453600,1589052,29.137670529558456
Asia,Singapore,2021-04-06,52542,5453600,1641594,30.101107525304389
Asia,Singapore,2021-04-07,53121,5453600,1694715,31.075161361302627
Asia,Singapore,2021-04-08,52410,5453600,1747125,32.036177937509166
Asia,Singapore,2021-04-09,56737,5453600,1803862,33.076536599677276
Asia,Singapore,2021-04-10,50183,5453600,1854045,33.9967177644125
Asia,Singapore,2021-04-11,45583,5453600,1899628,34.832550975502421
Asia,Singapore,2021-04-12,45782,5453600,1945410,35.672033152413086
Asia,Singapore,2021-04-13,42219,5453600,1987629,36.446182338271967
Asia,Singapore,2021-04-14,40484,5453600,2028113,37.18851767639724
Asia,Singapore,2021-04-15,38960,5453600,2067073,37.9029081707496
Asia,Singapore,2021-04-16,43487,5453600,2110560,38.700308053395922
Asia,Singapore,2021-04-17,38306,5453600,2148866,39.402706469121313
Asia,Singapore,2021-04-18,30292,5453600,2179158,39.958156080387269
Asia,Singapore,2021-04-19,47595,5453600,2226753,40.830882352941181
Asia,Singapore,2021-04-20,46106,5453600,2272859,41.676305559630336
Asia,Singapore,2021-04-21,45294,5453600,2318153,42.50683951884993
Asia,Singapore,2021-04-22,44084,5453600,2362237,43.315186298958487
Asia,Singapore,2021-04-23,46077,5453600,2408314,44.160077746809442
Asia,Singapore,2021-04-24,43245,5453600,2451559,44.953040193633562
Asia,Singapore,2021-04-25,38804,5453600,2490363,45.664570192166643
Asia,Singapore,2021-04-26,45977,5453600,2536340,46.507627988851404
Asia,Singapore,2021-04-27,46725,5453600,2583065,47.364401496259347
Asia,Singapore,2021-04-28,44159,5453600,2627224,48.174123514742554
Asia,Singapore,2021-04-29,45843,5453600,2673067,49.0147242188646
Asia,Singapore,2021-04-30,47121,5453600,2720188,49.878758984890716
Asia,Singapore,2021-05-01,37286,5453600,2757474,50.562454158720847
Asia,Singapore,2021-05-02,37091,5453600,2794565,51.242573712776881
Asia,Singapore,2021-05-03,33173,5453600,2827738,51.850850814141111
Asia,Singapore,2021-05-04,34063,5453600,2861801,52.475447410884556
Asia,Singapore,2021-05-05,35268,5453600,2897069,53.122139504180723
Asia,Singapore,2021-05-06,37454,5453600,2934523,53.808915211970074
Asia,Singapore,2021-05-07,39152,5453600,2973675,54.526826316561539
Asia,Singapore,2021-05-08,34471,5453600,3008146,55.158904210063078
Asia,Singapore,2021-05-09,31648,5453600,3039794,55.739218131142735
Asia,Singapore,2021-05-10,46877,5453600,3086671,56.598778788323315
Asia,Singapore,2021-05-11,47661,5453600,3134332,57.472715270646916
Asia,Singapore,2021-05-12,30223,5453600,3164555,58.026899662608187
Asia,Singapore,2021-05-13,294,5453600,3164849,58.03229059703682
Asia,Singapore,2021-05-14,56364,5453600,3221213,59.065809740354993
Asia,Singapore,2021-05-15,48174,5453600,3269387,59.949152853161216
Asia,Singapore,2021-05-16,43430,5453600,3312817,60.745507554642806
Asia,Singapore,2021-05-17,39802,5453600,3352619,61.475337391814577
Asia,Singapore,2021-05-18,40442,5453600,3393061,62.216902596450055
Asia,Singapore,2021-05-19,40229,5453600,3433290,62.954562124101507
Asia,Singapore,2021-05-20,46936,5453600,3480226,63.815204635470145
Asia,Singapore,2021-05-21,49227,5453600,3529453,64.717856095056476
Asia,Singapore,2021-05-22,48157,5453600,3577610,65.600887487164442
Asia,Singapore,2021-05-23,43385,5453600,3620995,66.396417045621234
Asia,Singapore,2021-05-24,47795,5453600,3668790,67.272810620507556
Asia,Singapore,2021-05-25,50954,5453600,3719744,68.2071292357342
Asia,Singapore,2021-05-26,40359,5453600,3760103,68.9471725099017
Asia,Singapore,2021-05-27,45100,5453600,3805203,69.774149185858874
Asia,Singapore,2021-05-28,48263,5453600,3853466,70.659124248203014
Asia,Singapore,2021-05-29,44744,5453600,3898210,71.479573126008518
Asia,Singapore,2021-05-30,38243,5453600,3936453,72.180816341499181
Asia,Singapore,2021-05-31,47046,5453600,3983499,73.043475869150654
Asia,Singapore,2021-06-01,46215,5453600,4029714,73.890897755610979
Asia,Singapore,2021-06-02,43236,5453600,4072950,74.683695173830131
Asia,Singapore,2021-06-03,53811,5453600,4126761,75.670401202875169
Asia,Singapore,2021-06-04,57329,5453600,4184090,76.721615079947185
Asia,Singapore,2021-06-05,52570,5453600,4236660,77.685565498019656
Asia,Singapore,2021-06-06,46358,5453600,4283018,78.535609505647642
Asia,Singapore,2021-06-07,41268,5453600,4324286,79.292320668915949
Asia,Singapore,2021-06-08,36965,5453600,4361251,79.970129822502571
Asia,Singapore,2021-06-09,42225,5453600,4403476,80.744389027431424
Asia,Singapore,2021-06-10,42791,5453600,4446267,81.529026697960987
Asia,Singapore,2021-06-11,49381,5453600,4495648,82.434501980343256
Asia,Singapore,2021-06-12,42085,5453600,4537733,83.206194073639423
Asia,Singapore,2021-06-13,38873,5453600,4576606,83.918989291477189
Asia,Singapore,2021-06-14,48008,5453600,4624614,84.799288543347515
Asia,Singapore,2021-06-15,53056,5453600,4677670,85.772150506087712
Asia,Singapore,2021-06-16,57287,5453600,4734957,86.822594249669933
Asia,Singapore,2021-06-17,55559,5453600,4790516,87.841352501100189
Asia,Singapore,2021-06-18,58221,5453600,4848737,88.908922546574743
Asia,Singapore,2021-06-19,55724,5453600,4904461,89.930706322429216
Asia,Singapore,2021-06-20,46344,5453600,4950805,90.780493618893942
Asia,Singapore,2021-06-21,54381,5453600,5005186,91.777651459586323
Asia,Singapore,2021-06-22,52397,5453600,5057583,92.738429661141268
Asia,Singapore,2021-06-23,52438,5453600,5110021,93.699959659674349
Asia,Singapore,2021-06-24,49975,5453600,5159996,94.616326829983862
Asia,Singapore,2021-06-25,49797,5453600,5209793,95.529430101217542
Asia,Singapore,2021-06-26,64807,5453600,5274600,96.71776441249817
Asia,Singapore,2021-06-27,57568,5453600,5332168,97.773360715857422
Asia,Singapore,2021-06-28,60571,5453600,5392739,98.884021563737718
Asia,Singapore,2021-06-29,47187,5453600,5439926,99.749266539533522
Asia,Singapore,2021-06-30,70849,5453600,5510775,101.04839005427608
Asia,Singapore,2021-07-01,82196,5453600,5592971,102.55557796684758
Asia,Singapore,2021-07-02,83504,5453600,5676475,104.08675003667302
Asia,Singapore,2021-07-03,80771,5453600,5757246,105.56780842012617
Asia,Singapore,2021-07-04,76677,5453600,5833923,106.97379712483497
Asia,Singapore,2021-07-05,79815,5453600,5913738,108.4373258031392
Asia,Singapore,2021-07-06,76512,5453600,5990250,109.84028898342379
Asia,Singapore,2021-07-07,77497,5453600,6067747,111.26131362769547
Asia,Singapore,2021-07-08,76350,5453600,6144097,112.66130629309082
Asia,Singapore,2021-07-09,81107,5453600,6225204,114.14852574446238
Asia,Singapore,2021-07-10,75464,5453600,6300668,115.53227226052516
Asia,Singapore,2021-07-11,68433,5453600,6369101,116.78709476309226
Asia,Singapore,2021-07-12,74246,5453600,6443347,118.1485074079507
Asia,Singapore,2021-07-13,64576,5453600,6507923,119.3326059850374
Asia,Singapore,2021-07-14,64268,5453600,6572191,120.51105691653218
Asia,Singapore,2021-07-15,67520,5453600,6639711,121.74913818395187
Asia,Singapore,2021-07-16,82328,5453600,6722039,123.25874651606279
Asia,Singapore,2021-07-17,76843,5453600,6798882,124.66777908170749
Asia,Singapore,2021-07-18,67776,5453600,6866658,125.91055449611265
Asia,Singapore,2021-07-19,43354,5453600,6910012,126.70551562270794
Asia,Singapore,2021-07-20,1105,5453600,6911117,126.72577746809448
Asia,Singapore,2021-07-21,73629,5453600,6984746,128.07587648525745
Asia,Singapore,2021-07-22,69455,5453600,7054201,129.34943890274315
Asia,Singapore,2021-07-23,80277,5453600,7134478,130.82143904943524
Asia,Singapore,2021-07-24,70277,5453600,7204755,132.11007407950711
Asia,Singapore,2021-07-25,61328,5453600,7266083,133.23461566671557
Asia,Singapore,2021-07-26,64245,5453600,7330328,134.41264485844212
Asia,Singapore,2021-07-27,50464,5453600,7380792,135.33797858295438
Asia,Singapore,2021-07-28,61261,5453600,7442053,136.46129162388146
Asia,Singapore,2021-07-29,64314,5453600,7506367,137.6405860349127
Asia,Singapore,2021-07-30,76207,5453600,7582574,139.03795657914037
Asia,Singapore,2021-07-31,71812,5453600,7654386,140.35473815461344
Asia,Singapore,2021-08-01,61633,5453600,7716019,141.48487237787884
Asia,Singapore,2021-08-02,65751,5453600,7781770,142.69051635616842
Asia,Singapore,2021-08-03,63436,5453600,7845206,143.85371130996037
Asia,Singapore,2021-08-04,64247,5453600,7909453,145.03177717471027
Asia,Singapore,2021-08-05,66352,5453600,7975805,146.24844139650872
Asia,Singapore,2021-08-06,74732,5453600,8050537,147.6187655860349
Asia,Singapore,2021-08-07,71242,5453600,8121779,148.92509534986064
Asia,Singapore,2021-08-08,61707,5453600,8183486,150.05658647498902
Asia,Singapore,2021-08-09,41451,5453600,8224937,150.81665321989144
Asia,Singapore,2021-08-10,49166,5453600,8274103,151.71818615226641
Asia,Singapore,2021-08-11,47902,5453600,8322005,152.59654173390055
Asia,Singapore,2021-08-12,45227,5453600,8367232,153.42584714683878
Asia,Singapore,2021-08-13,57107,5453600,8424339,154.47299031832185
Asia,Singapore,2021-08-14,56189,5453600,8480528,155.50330057209916
Asia,Singapore,2021-08-15,38847,5453600,8519375,156.2156190406337
Asia,Singapore,2021-08-16,26627,5453600,8546002,156.70386533665834
Asia,Singapore,2021-08-17,21691,5453600,8567693,157.10160261111926
Asia,Singapore,2021-08-18,21229,5453600,8588922,157.4908684171923
Asia,Singapore,2021-08-19,19280,5453600,8608202,157.84439636203609
Asia,Singapore,2021-08-20,26604,5453600,8634806,158.33222091829251
Asia,Singapore,2021-08-21,21590,5453600,8656396,158.72810620507553
Asia,Singapore,2021-08-22,12002,5453600,8668398,158.94818101804313
Asia,Singapore,2021-08-23,16617,5453600,8685015,159.25287883233094
Asia,Singapore,2021-08-24,13904,5453600,8698919,159.50782969047967
Asia,Singapore,2021-08-25,13905,5453600,8712824,159.76279888514009
Asia,Singapore,2021-08-26,13253,5453600,8726077,160.00581267419687
Asia,Singapore,2021-08-27,19466,5453600,8745543,160.36275121020978
Asia,Singapore,2021-08-28,16855,5453600,8762398,160.67181311427314
Asia,Singapore,2021-08-29,10371,5453600,8772769,160.86198107671996
Asia,Singapore,2021-08-30,12650,5453600,8785419,161.09393794924455
Asia,Singapore,2021-08-31,13796,5453600,8799215,161.34690846413378
Asia,Singapore,2021-09-01,12684,5453600,8811899,161.57948877805487
Asia,Singapore,2021-09-02,12079,5453600,8823978,161.80097550242044
Asia,Singapore,2021-09-03,17942,5453600,8841920,162.12996919466042
Asia,Singapore,2021-09-04,17371,5453600,8859291,162.44849273874138
Asia,Singapore,2021-09-05,11192,5453600,8870483,162.65371497726272
Asia,Singapore,2021-09-06,10362,5453600,8880845,162.84371791110459
Asia,Singapore,2021-09-07,9672,5453600,8890517,163.02106865189967
Asia,Singapore,2021-09-08,9292,5453600,8899809,163.19145151826316
Asia,Singapore,2021-09-09,8674,5453600,8908483,163.35050242041953
Asia,Singapore,2021-09-10,13533,5453600,8922016,163.59865043274166
Asia,Singapore,2021-09-11,12115,5453600,8934131,163.82079727152708
Asia,Singapore,2021-09-12,7420,5453600,8941551,163.95685418805925
Asia,Singapore,2021-09-13,7280,5453600,8948831,164.09034399295879
Asia,Singapore,2021-09-14,7057,5453600,8955888,164.21974475575766
Asia,Singapore,2021-09-15,12306,5453600,8968194,164.44539386827051
Asia,Singapore,2021-09-16,10193,5453600,8978387,164.63229793164149
Asia,Singapore,2021-09-17,19010,5453600,8997397,164.98087501833652
Asia,Singapore,2021-09-18,21801,5453600,9019198,165.38062930908023
Asia,Singapore,2021-09-19,13057,5453600,9032255,165.62004914185124
Asia,Singapore,2021-09-20,19425,5453600,9051680,165.976235880886
Asia,Singapore,2021-09-21,14547,5453600,9066227,166.24297711603344
Asia,Singapore,2021-09-22,21621,5453600,9087848,166.639430834678
Asia,Singapore,2021-09-23,23344,5453600,9111192,167.06747836291623
Asia,Singapore,2021-09-24,32750,5453600,9143942,167.66799911984745
Asia,Singapore,2021-09-25,29533,5453600,9173475,168.20953131876192
Asia,Singapore,2021-09-26,19650,5453600,9193125,168.56984377292065
Asia,Singapore,2021-09-27,28399,5453600,9221524,169.09058236761038
Asia,Singapore,2021-09-28,30378,5453600,9251902,169.64760891887926
Asia,Singapore,2021-09-29,25995,5453600,9277897,170.12426653953352
Asia,Singapore,2021-09-30,27270,5453600,9305167,170.62430321255684
Asia,Singapore,2021-10-01,27542,5453600,9332709,171.12932741675223
Asia,Singapore,2021-10-02,26896,5453600,9359605,171.62250623441398
Asia,Singapore,2021-10-03,21859,5453600,9381464,172.0233240428341
Asia,Singapore,2021-10-04,27031,5453600,9408495,172.51897828957019
Asia,Singapore,2021-10-05,25658,5453600,9434153,172.98945650579435
Asia,Singapore,2021-10-06,21659,5453600,9455812,173.38660701188206
Asia,Singapore,2021-10-07,20165,5453600,9475977,173.75636276954671
Asia,Singapore,2021-10-08,28169,5453600,9504146,174.27288396655422
Asia,Singapore,2021-10-09,25786,5453600,9529932,174.74570925627108
Asia,Singapore,2021-10-10,31101,5453600,9561033,175.31599310547162
Asia,Singapore,2021-10-11,34035,5453600,9595068,175.94007627988853
Asia,Singapore,2021-10-12,29369,5453600,9624437,176.47860129089042
Asia,Singapore,2021-10-13,25275,5453600,9649712,176.942056623148
Asia,Singapore,2021-10-14,23571,5453600,9673283,177.37426653953352
Asia,Singapore,2021-10-15,37025,5453600,9710308,178.05317588381985
Asia,Singapore,2021-10-16,28628,5453600,9738936,178.5781135396802
Asia,Singapore,2021-10-17,14695,5453600,9753631,178.84756857855362
Asia,Singapore,2021-10-18,21374,5453600,9775005,179.23949317881767
Asia,Singapore,2021-10-19,22566,5453600,9797571,179.65327490098284
Asia,Singapore,2021-10-20,19307,5453600,9816878,180.00729793164146
Asia,Singapore,2021-10-21,21842,5453600,9838720,180.40780401936337
Asia,Singapore,2021-10-22,31393,5453600,9870113,180.98344212996921
Asia,Singapore,2021-10-23,22485,5453600,9892598,181.39573859468973
Asia,Singapore,2021-10-24,12314,5453600,9904912,181.62153439929588
Asia,Singapore,2021-10-25,19693,5453600,9924605,181.98263532345607
Asia,Singapore,2021-10-26,25288,5453600,9949893,182.44632903036526
Asia,Singapore,2021-10-27,19565,5453600,9969458,182.80508288103272
Asia,Singapore,2021-10-28,23068,5453600,9992526,183.22806953205222
Asia,Singapore,2021-10-29,38263,5453600,10030789,183.92967947777615
Asia,Singapore,2021-10-30,30019,5453600,10060808,184.48012322135835
Asia,Singapore,2021-10-31,19267,5453600,10080075,184.83341279155056
Asia,Singapore,2021-11-01,24304,5453600,10104379,185.27906337098429
Asia,Singapore,2021-11-02,27895,5453600,10132274,185.7905603637964
Asia,Singapore,2021-11-03,20612,5453600,10152886,186.16851254217397
Asia,Singapore,2021-11-04,1220,5453600,10154106,186.19088308640164
Asia,Singapore,2021-11-05,38335,5453600,10192441,186.89381326096523
Asia,Singapore,2021-11-06,29135,5453600,10221576,187.42804752823824
Asia,Singapore,2021-11-07,17685,5453600,10239261,187.75232873698107
Asia,Singapore,2021-11-08,23112,5453600,10262373,188.17612219451371
Asia,Singapore,2021-11-09,29046,5453600,10291419,188.70872451224878
Asia,Singapore,2021-11-10,25665,5453600,10317084,189.17933108405458
Asia,Singapore,2021-11-11,24941,5453600,10342025,189.63666202141704
Asia,Singapore,2021-11-12,34545,5453600,10376570,190.27009681678157
Asia,Singapore,2021-11-13,30024,5453600,10406594,190.82063224292213
Asia,Singapore,2021-11-14,19735,5453600,10426329,191.18250330057208
Asia,Singapore,2021-11-15,23727,5453600,10450056,191.61757371277687
Asia,Singapore,2021-11-16,25971,5453600,10476027,192.09379125715125
Asia,Singapore,2021-11-17,20463,5453600,10496490,192.46901129529118
Asia,Singapore,2021-11-18,20986,5453600,10517476,192.85382132903038
Asia,Singapore,2021-11-19,31205,5453600,10548681,193.42601217544376
Asia,Singapore,2021-11-20,27975,5453600,10576656,193.9389760891888
Asia,Singapore,2021-11-21,19241,5453600,10595897,194.29178891007774
Asia,Singapore,2021-11-22,22048,5453600,10617945,194.696072319202
